date,stars,text
"May 16, 2013",4,"Again, another great star wars movie."
"May 16, 2013",4,"The saga continues with this sequel prequel that continues forward for its destination to finally seeing Skywalker becoming Darth Vader. So how was it?
I'll be fair. When I first saw this film I didn't really enjoy it. I was pretty bored. But the more I see it and pay attention, it's actually not that bad at all. 
The story is a little eh and the chemistry between Anakan and padme doesn't feel right and more awkward but it's way more enjoyable then Episode I. This one has a lot more cgi tho and I didn't really enjoy that. Prefer practical effects and props.
Everyone plays there roles fine, the action pieces are pretty cool, especially the fight between Obi Won Kenobi and Jango Fett, father of future Boba Fett. Spoiler alert haha. Decent movie in the end, had fun with it. Like it way more than Episode I. Only one more episode to go and the saga is complete."
"May 15, 2013",3.5,Okay. Lucas could have done better.
"May 15, 2013",0.5,"The worst thing ever made by humans, i cant't begin to articulate how bad this movie is. If you loved the original trilogy, watching this movie will make you angry"
"May 12, 2013",5,"If you like Star Wars, you'll love this action packed movie! George Lucas did it again!"
"May 11, 2013",5,yaaaaa....i love star wars
"May 11, 2013",3,"I had not watched this in years, but Maddie's love of the worms and severed limbs drew me back to another viewing. The odes to the OT is what gets you through the moments that are barely watchable."
"May 11, 2013",2.5,Mediocre yet worthy of its title.
"May 11, 2013",4,Better than Episode 1.  But not much.
"May 10, 2013",2.5,"You would think that good old Uncle George would have learned from the mistakes he made with Episode 1....erm, not quite. So, this is the one where we see an older Anakin. Learning the ways of the force. I was intriqued how this might turn out. Also, I was interested in seeing how the relationship between him and Padme would blossom into a love story. We got to see both. But we were once again frustrated with how it all played out. Hayden Christiansen's Anakin is a whinning, ill tempered bitch. He gives everyone a hard time. I know he is meant to be a bit hot headed, and stubborn. But the way he was portrayed made me want to hate the guy! And don't get me started about the love affair forming between Anakin and Padme. I was totally unconvincing, and made me uncomfortable. The scene where He declares his love to her is filled with some of the most cringey embaressing dialogue I have ever heard. Even Natalie Portman looks truly embarressed  in this scene as Hayden Christensen spouts totally awful love sick dialogue to her.I couldn't care less for either of them. Otherwise, we get a slightly interesting plotline involving Obi Wan's (Ewan McGregor)investigation of the creation of a clone army. Like Episode 1, there are some thrilling set pieces. Obi Wan's pursuit of Bounty hunter Jango Fett through an asteroid field. And the Jedi knights descending upon the arena to rescue the captured Obi Wan, Anakin, And Padme. The final battle between the Jedi, Yoda, and Count Dooku didn't disappoint either. It was fantastic, and quite a relief to see that they managed to make Yoda in action actually look cool, and not silly However, once again the movie suffers from Lucas' total over reliance of entire scenes rendered in CGI. And his aparent lack of writing half decent dialogue, and not great directing still stands out. Must try harder next time Uncle George."
"May 10, 2013",2,way better then episode 1 but that doesnt say alot....
"May 09, 2013",3,Kxxjxjxjxjxjxjxkxkckxj
"May 09, 2013",1,"This movie is one of the poorest examples of storytelling, pacing, and character development I've ever seen."
"May 09, 2013",1,I saw it in a theatre and found it largely a waste of time considering how long it was between the original trilogy and the two prequels.
"May 08, 2013",2.5,Bad acting continues...way too long of a movie
"May 07, 2013",4,A lot better than I remember it being. Looked fab on my home cinema screen. Tons of action but also lots of story and political intrigue in this sophisticated addition to the saga.
"May 06, 2013",2.5,This was better than episode one but still not a good star wars movie.The script is still rubbish.Some of the acting is not that good.That stupid retarded love story is cheesy and pointless.Some of the effects and action scenes are impressive but that does not make for a cheesy star wars movie.
"May 06, 2013",3,"Attack of the Clones is good, but still doesn't feel like classic Star Wars. It's still cool to see all the things that happened in the past."
"May 05, 2013",4,I think this will redeem the franchise after the sorta fail of episode 1 3d but at least it's a lot more awesome I give this 4.9 out of 5 gold bricks
"May 05, 2013",3,"Definately not the most thrilling Star Wars film - probably my least favourite. Has some good elements but the 'love scene', that's so widely known, is beyond poor - boring compared to the others."
"May 02, 2013",2.5,"A good movie But my Least favourite Star Wars film, most of it was boring"
"May 01, 2013",3,Hayden Christensen was the worse decision ever but I liked it a lot better than Episode I
"May 01, 2013",3,Yoda and Mace Windu make this movie worth viewing...solely.
"Apr 27, 2013",3.5,loved it as a kid and its still ok 6/10
"Apr 27, 2013",2,This is probably the worse one of the three
"Apr 26, 2013",1,And the torture continues.
"Apr 25, 2013",5,some of the best sifi movies ever made.
"Apr 25, 2013",4,"Continuing my marathon of all the Star Wars films, in preparation for The Force Awakens, I followed up The Phantom Menace with Attack of the Clones. Just like Episode I, this film receives a lot of hate from Star Wars fans and while there are definitely flaws, just like the previous film, I think Episode II does remedy some of the problems from the first film.

For example, there are less scenes of Jar Jar Binks this time around and even in the scenes he is in, there is no needless, unfunny comic relief present from his character. Also, Jake Lloyd is not present now that Anakin has grown older in this film's timeline.

However, some of the problems in The Phantom Menace do continue over into Attack of the Clones. For one thing, the film could have benefited from more use of practical effects. The dialogue isn't always the best amongst other problems.

With that said, just like Episode I, I do believe there are many redeeming qualities to be found in Episode II. Firstly, I just love the worlds that George Lucas created with this film, especially the scenes on Coruscant at the beginning, the cloning unit on Kamino and Geonosis near the end. This is the one thing that Lucas nailed in this film is allowing you to breathe and immerse yourself in these creative worlds. The action sequences are once again exciting, particularly the climactic battle on Geonosis. The two chase sequences were also exciting, when Obi-Wan was following Zam and chasing down Jango Fett through the Asteroid field. The John Williams score once again stands out. Ewan McGregor owns it as Obi-Wan Kenobi. Christopher Lee is awesome as Count Dooku and I actually sympathised with Anakin's character, because I felt his pain when (SPOILER) his mother dies and when he broke down and confessed to Padme what he had done to the Tusken Raiders as a result.

So overall, even though Attack of the Clones definitely has flaws, it is an improvement over The Phantom Menace and while objectively my rating would be lower, I'm going to stick with me 4 star rating as I did still really enjoy revisiting this film for the reasons I stated."
"Apr 25, 2013",3.5,"""Attack Of The Clones"" has a faster pace and better energetic action sequences than ""The Phantom Menace"", but it still suffers from uneven acting and underdeveloped characters."
"Apr 25, 2013",5,A great movie just as good as the first
"Apr 23, 2013",0.5,"Well, The Phantom Menace was awful. Maybe this one will be better! It isn't. It is terribly scripted, terribly acted, terribly directed, and so one. This movie is movie is animated. With bits of live action, but still animated. The CGI effects are awful. This movie isn't any better than the first prequel. And the love story! The love story in this movie is cringe-inducing! The two characters have nothing in common and can only talk about how 'in love' they are. It. Is. Awful."
"Apr 23, 2013",2,"In my opinion, the second worst movie in the star wars saga, it's bland, doesn't capture the right enviroment for a star wars movie, the movie doesn't make me care about the love scenes, as in matter of fact, the movie feels like it's trying to shove their love relationship down your throat. The new characters that are introduced(count dooku and jango fett) are bland and don't deserve they praise they get. A bad movie, only a couple of good action scenes, but overall pretty forgettable  and boring."
"Apr 23, 2013",2,Its better than episode 1... that's something.
"Apr 22, 2013",5,star wars fan from the beginning. love this movie.
"Apr 22, 2013",3,"The worst Star Wars movie. The god-awful ""love"" between Anakin amd Padme killed it."
"Apr 22, 2013",5,This one is my fav. of the series of Star Wars movies!
"Apr 21, 2013",4,best part of this movie is when Yoda came out of the hall with his lightsaber like he had the only lighter in a crackhouse
"Apr 21, 2013",2.5,"53% 5/10
Dislikes
It's more boring then the first
Crappy acting :(

Likes
A good ending"
"Apr 20, 2013",4,"Looking fwd to the 3D version! I really enjoyed this amazing sequal; here u can really c how Lucas envisioned Star Wars. Other than a couple of cheesy lines in the romantic parts, i consider this as my 2nd fav movie in the series (part 5 is my first)"
"Apr 20, 2013",0.5,"Oh, yeah. Let me go pay $15 of my hard earned money to go see not only one of the worst Star Wars, but one of the worst movies ever made.
I would pay double the IMAX 3D luxury theater ticket price to not have seen this when I picked it up in the $5 bin at Walmart."
"Apr 19, 2013",2.5,This movie made me hate Hayden Christensen more than anything else.
"Apr 17, 2013",5,"seen this movie already, not sure why it's coming back in the movies. anyhow it was a good one."
"Apr 16, 2013",3,"Jar Binks is annoying, and the acting is wooden like a log."
"Apr 15, 2013",3.5,"This is not the best Star Wars film either, but it is still fun and good to see. It has some boring scenes, but it has many good ones in the end! The acting by MOST actors in okay i guess. The story is a bit of, but it is still funny. 
This is a good and fun film, accept it!"
"Apr 15, 2013",2,Maybe my least favorite Star Wars movie to date.
"Apr 13, 2013",3,"Star Wars is awesome, but the ""first 3"" are lame this is a good movie nevertheless."
"Apr 12, 2013",0.5,"While many were overwhelmed by just how bad the Phantom Menace was, there was still hope that Star Wars Episode II - Attack of the Clones would be a little better, however, none of us could imagine that Lucas would take all the problems from Episode 1 and multiply it so dramatically that the Holiday Special looked more interesting than this abomination.  The second time around the story got much more complex, uninteresting, and a whole lot more idiotic.  The characters just aren't more uninteresting this time around they're all complete morons; a 5 year old that has never seen the original trilogy could of told you that Palpatine was behind it all how in the world could this supposedly genius Jedi Council or the apparent very smart  Padme not connect at least one dot.  Lucas obviously had no idea what he was doing; borrowing so much from the original trilogy and ripping off countless other films it's sort of sad to remember this is the man that created Star Wars.  However, Lucas must have realized half way into writing that this would be a repeat of the last film so incomes a overdose of special effects; sure they look interesting at first but thirty minutes in they get old and don't add anything to the movie beside allowing Lucas to advertise the new toy lines for kids and parents.  To simplify this Star Wars Episode II - Attack of the Clones is not only the worst Star Wars film of all time, but it's also one of the worst Sci-Fi and one of the Worst films of all time.Under any circumstances don't watch this mess.  It's not a so bad its good film or anything of that nature it's simply an awful film from beginning to end avoid at all costs."
"Apr 11, 2013",3,Wha! ONE lightsabre battle?? what a let down (least it had yoda doin the sabreing)
"Apr 11, 2013",2.5,"Sooooo much better than Episode I.  But that's not exactly a compliment.  So I'll try again; Clones is beautiful, and the love story is cute.  It's a shame that Lucas didn't spend any of his time or money on making sure his actors were able to act, instead of just doing dry readings of the script.  I blame you Lucas; all the toys in the world don't make a good movie.  Actors you give a crap about make a good movie."
"Apr 09, 2013",2,Its saved by the epic fight sequence towards the end of the film.
"Apr 07, 2013",2,"This is a pretty bad movie. Attack of the Clones is by far the worst Star Wars Episode. Awful CGI effects, really boring scenes, and terrible dialogue make it embarrassing to even call this a Star Wars movie."
"Apr 07, 2013",3,ANAKIN IS NOT AS BAD AN ACTOR AS YOU GUYS SAY HE IS.
"Apr 06, 2013",2.5,worst star wars movie ever.....Though it was cool to see Yoda fight for the 1st time.
"Apr 06, 2013",3,"Inconsistent storytelling and Hayden Christensen's poor performance make Attack of the Clones the worst of the Star Wars movies, but there is plenty of visual dazzle, some great action scenes, and the final act is considerably better than the rest of the film."
"Apr 06, 2013",4,"Having suffered an enormous, ridiculously exaggerated backlash over the prominence of Jar Jar Binks (Ahmed Best) in 'The Phantom Menace' (1999), George Lucas pulls back the long-eared klutz to a much smaller role here. (It was the writer/director's original intention to have him be the centre of the prequel trilogy). 

This leaves more time for favourites C-3PO (Anthony Daniels) and R2-D2 (Kenny Baker) to reclaim their spot as the accidental witnesses/contributing figures to the unfolding action (although C-3PO is uncharacteristically given some one-liners here). 

The developing relationship between Anakin Skywalker (Hayden Christensen) and Senator Padme Amidala (Natalie Portman) is nicely done, Yoda (Frank Oz) steals the show, particularly with his lightsaber battle against Count Dooku (Christopher Lee), and there's an exciting gladiatorial battle involving our favourite characters and two sets of Clone armies. 

An overall entertaining adventure. 

(It was followed by the critically panned, moderately successful 'The Clone Wars' (2008), which launching the animated television series of the same name.)"
"Apr 05, 2013",3,Better than the phantom menace!
"Apr 05, 2013",1.5,It's bad. Really bad. Not even McGregor or Portman could fix the god-awful script.
"Apr 04, 2013",5,very Mr lugus does it again
"Apr 04, 2013",2.5,"I wasn't a big fan of Hayden Christensen and actually found his acting performance a bit distracting.  I understand that he was suppose to portray a conflicted Anakin Skywalker, but I found the whole performance a bit whinny - it eventually grated on my nerves.  If anything the movie feels like a necessary evil, a movie that needed to made in order to bridge the gap between Phantom Menace and Revenge of the Sith.  Or to but it more bluntly the movie felt like it was a money grab that was going through the motions.  This could have been a whole lot better."
"Apr 03, 2013",0.5,"I dont even consider this a StarWars movie. I wish this never existed. Obi Wan looked like a math teacher with a mullet, and for some reason Lucas killed off Darth Maul only to replace him with darkside Bob Barker. Hayden Christenson donned the name Mannequin Skywalker for more wooden than Keannu Reeves."
"Apr 02, 2013",3,"I came into this viewing of the Star Wars saga thinking that Ep. 1 was awful, 2 was so-so, and 3 was great except for dialog and stuff. I came out with different opinions. Star Wars Episode II wants to be a love story, a detective story, an action movie, and the beginning of a tragedy.

* The love story is one of those that started out OK, but after repeated viewings, all I am is tired of Anakin's whining.
* The detective story fails. We know there is a mystery, but we're never sure what it is, and whatever it is, we know it never gets solved, not even in Ep. 3.
* The action film is excellent. It was a lot of fun to see the clones for the first time, and still is. It's also a lot of fun to see more than two Jedi with lightsabers drawn in the same room.
* As the beginning of a tragedy, my reaction is mixed. I still love Ian McDarmid's performance as the manipulative Chancellor Palpatine, and it is highlight of this film. Anakin, on the other hand, more often comes across as a whiny teenager than someone who actually has something important to say. Still, one of the most poignant moments in the film is the one where he realizes the enormity of what he has done in slaying the sand people.

Overall, Star Wars Episode II is an OK movie, but it benefits more from its position in the saga than on its own merits."
"Apr 01, 2013",1.5,"Worst of the entire series, this film just wasn't even enough for a mindless kid movie. I don't despise it, but I do not like it either. At all"
"Apr 01, 2013",2.5,"The equally as horrible sequels arrives years later.

Lucas makes another Star Wars movie, and it's no improvement. Attack of the Clones has even more action and visual effects making it more of a Michael Bay movie. The plot is a bit more interesting than the Phantom Menace, but the diologue is no better and the acting is nothing special besides Ewan McGregor, Sam Jackson's and yes I'm saying it, Yoda.

This is as equally bad I'm giving it 5 out of 10"
"Mar 31, 2013",1,Most potential but most disappointing acting and story-telling in the entire Star Wars franchise.
"Mar 31, 2013",3,"this has to be my least favorite, but its still cool. Yoda Rules!"
"Mar 30, 2013",3,im a star wars fan but i couldnt get heavily into it sorrry george
"Mar 29, 2013",1,Not a patch on the original!
"Mar 29, 2013",3.5,"The love story between Anakin and Padme thoroughly pisses me off every time I see it, so it's my least favorite star wars flick. Still a pretty great movie though"
"Mar 28, 2013",0.5,"Definitely not the best movie of the saga. In fact it might be the worst. Ewan McGregor is not the one I'm having problems with. The thing that DOES frustrate me though is Hayden Christiansen and Natalie Portman, they're both quite good actors, but not in this movie. Another thing that is unrealistic is the fact that it goes from peaceful Naboo to full scale war Geonosis. Overall it is not a good movie."
"Mar 28, 2013",0.5,"Terribly acted, terribly directed, terribly written, terribly animated and just plain terrible, 'Attack of the Clones' is, for my money, the worst Star Wars film yet made. Which isn't to say the other prequel films are that much better; certainly a solid case could be made for any of the three being the worst."
"Mar 27, 2013",4,Everybody needs to shut up about the prequals vecause if tje sycked so bad why is it that they mad for than 2 billon dollars combined. This movie added that yoda was more than just wise that he was a light saber master as well and how the death star was even designed. This movie will look great and 3d cant what to see yoda jump and twist in front of the croud
"Mar 27, 2013",4.5,Could've been better.  Loved the clone battle
"Mar 27, 2013",2,Worst of the Star Wars flicks...even PM had redeeming qualities.  Only Yoda shines.
"Mar 25, 2013",3,Anakin u suck!!!!!!!
"Mar 25, 2013",3,it was ok but nothing special have never been very keen on this one too many effects not enough acting
"Mar 25, 2013",3,"I like Hayden Christensen as Anakin Skywalker, but this film leaves a bad taste."
"Mar 25, 2013",2.5,"Anakin's dialogue. Why, George, why?"
"Mar 25, 2013",3,"Terrible acting and a terrible love story, but some pretty awesome action, at very least."
"Mar 24, 2013",3,"To me, it's the least bad of the prequels. The dialouge between the romantic leads and the acting (Hayden Christensen) is enjoyably bad. The arena battle is entertaining, so basically a guilty pleasure."
"Mar 24, 2013",3,Do I really need to say anything?
"Mar 24, 2013",4,A must see episode of the saga!
"Mar 24, 2013",5,Who doesn't love StarWars?
"Mar 23, 2013",3,"It's my least favorite of the saga, but it's not as terrible as I remember it being."
"Mar 22, 2013",3.5,"Then suddenly it's an awkward love story. Nevertheless, the sword-fighting scenes are fun to watch."
"Mar 22, 2013",5,Star Wars...one word...EPIC
"Mar 22, 2013",3,"A big visual improvement over the Phantom Menace, but all the storytelling problems remain."
"Mar 22, 2013",3,The prequel series was much maligned but it wasn't all bad. There are several scenes that inspire head scratching but there are goodies to be found in the lead up to the tremendous Episode III.
"Mar 22, 2013",3,"slightly better than the Phantom Menace, but still compairs weak to the classic Star Wars and TESB...."
"Mar 21, 2013",3.5,Not one of my favorites. Maybe I will see it in 3D.
"Mar 21, 2013",4,Star Wars are okay movies....
"Mar 20, 2013",5,hey flickster...get Ur f.ING shit together ...Ur program has been f.ed up for a week now...!!!!!!!!
"Mar 20, 2013",2.5,wasn't my favorite SW but good.
"Mar 20, 2013",1,The worst of the prequels thanks to Christensen's acting.
"Mar 20, 2013",2.5,"Can't help feeling cheated by this installment of the Star Wars prequels. While Phantom Menace got ridiculed on the burden of years of expectation, Clones actually went backwards in many ways. The over playing and bad acting of the love story gets tired long before it finishes and other elements suffer in its wake. Action scenes and sound effects as always from Lucas are excellent, but this is everything Empire Strikes Back was not... average! At least we see a lot less of a certain JJ Binks this time around!"
"Mar 19, 2013",4,"This was a great movie, but some of the performances held back the movie. The action is crazy and it was awesome to see Yoda fight."
"Mar 18, 2013",4,I enjoyed it about as much as The Phantom Menace.
"Mar 18, 2013",0.5,Don't watch this. Don't ruin what Star Wars is.
"Mar 18, 2013",2.5,"Better than the first, but still cartoony and horribly written. What was with that sub plot between Anakin and Padme? You call that a relationship?"
"Mar 17, 2013",4,"Much better than episode 1.   However, the firs three were by far the best..."
"Mar 17, 2013",4.5,It is very exciting and very well put
"Mar 17, 2013",3,"Attack of the Clones improves on its predecessor with better action and more relevant storytelling, but unfortunately remains dull at times with horrendous dialogue and acting between Anakin and Padme."
"Mar 17, 2013",2.5,The machinations that lead to the grand clone army of the Empire and seeing Yoda fight are the highlights of a film that may well entertain while watching it but unfortunately produces limited memories amongst the stiff dialogue and technological wizardry.
"Mar 12, 2013",4,"The movie suffers from the love story, but the action and the rest of the story is great!"
"Mar 11, 2013",3,"Somewhat better than the childish first of the ""new trilogy"" but still should've never been made."
"Mar 09, 2013",2,"A minor improvement, Attack of the Clones has a 40 minutes of excellent action sequence but the rest of it is about as interesting as a tuna sandwich."
"Mar 07, 2013",2.5,"Slight improvement over the previous installment. Lucas' directing seems to be under control, as the story is more focused. Sadly, the movie suffers from an over abundance of green screen and a romantic subplot that just doesn't work. Lucas wrote horrible dialogue that meshed with cheesy moments that just make you want to cover your eyes. When Christenson and Portman are on screen you just want it to stop. Your acting in a movie is decided by the director. You could be an amazing actor, but if the director cant direct his cast, then the acting will be crap. That seems to be the case here especially in the case of the romantic subplot. Other than this, the movie works. The plot is pretty solid, the characters are more interesting and more developed, and it's well written. But the flaws are too big to keep this from being good. 
5 out of 10"
"Mar 07, 2013",4,"The ""Republic"" has been in shambles for the last decade. It is nearing a civil war where millions will surely die. 

One of the most high-profile targets of the opposition is ""Senator Padme Amidala"" (Natalie Portman) of ""Naboo,"" who escapes an assassination attack thanks to her look-alike decoy, who gave her life to save that of the former queen. ""Jedi Master Obi-Wan Kenobi"" (Ewan McGregor) and his apprentice ""Anakin Skywalker"" (now being played by Hayden Christiensen) are dispatched by the ""Jedi Council"" to protect the young politician. Upon their first meeting in the senator's home, she almost doesn't recognizes the former slave she first met on the desert planet of ""Tatooine"" ten years ago. 

What the ""Jedi"" discovers is that the on-going assassination attempts on the senator is just a small part of a much larger plan to cause unrest in the already fragile ""Republic"" which will lead to a war where clones of a bounty hunter will battle in the name of the ""Republic"" in uniforms that will be instantly recognizable to long-time fans of the franchise. 

As the ""Jedi"" goes on his search to find out who is behind the clones, ""Anakin"" and ""Padme"" go on their own adventure and slowly learn that they have feelings for each other. 

The first thing you will certainly notice is the special effects. There is a lot of CGI in this film that is simply fantastic. There is only a couple of things that I had a problem with when it came to the CGI. First, the spaceships looked more technologically more advanced than the original trilogy. I know that there has been advances in special effects, but this trilogy is suppose to be set before the original, which means the technology should have been more advanced in the original trilogy. Another problem is the CG characters, who are still being poorly blended into backgrounds -- which is most noticeable when they share the screen with one or more of the human performers. 

There are stronger performances from the main cast this time around. However, Christensen, who takes over the role from a much younger Jake Lloyd, appeared to have had some problems with reciting his lines and made it appear that he was forcing them from his memory. McGregor, Portman, Christopher Lee (""Count Dooku) and Frank Oz (voice of ""Jedi Master Yoda"") are just a few of the performers who stand out in this film. 

The battle scenes are simply incredible. The space and ground fights are fast-paced, and edited very nicely. And just like the last film, the ""lightsaber"" battles make the ones in the original trilogy look like they were played back in slow motion. 

There is some character development problems with characters introduced in this film. I personally would have liked to have seen ""Count Dooku"" (Christopher Lee, who is best known for portraying ""Count Dracula"" on the silver screen) be better developed since he was the main villain in the film. 

We also get to see many questions from the originally trilogy answered. Especially the start of one of the major plot devices seen in ""Star Wars"" (that's ""Episode IV"" to you kids). 

Despite the flaws, ""Episode 2"" is a good addition to any sci-fi fan's DVD collection."
"Mar 04, 2013",2,Such a let down form the other films
"Mar 02, 2013",4,"It's Star Wars, it offered great insight into one of my favorite franchise eras, and Jango Fett himself!"
"Feb 28, 2013",5,"Honestly, the worst Star Wars film ever made. It is a phenomenal film when put up against other films. A disgrace when compared with the other five parts of the Star Wars saga."
"Feb 28, 2013",1,The movie that almost destroys the star wars franchise
"Feb 26, 2013",5,Love it i would follow anikin to the dark side any say
"Feb 26, 2013",5,"The locations are memorable and interesting; the craggy canyons of Geonosis and the torrential storms of Kamino were immediately imprinted in my head when I first saw them.
The CGI strengthens the film-the action sequences look amazing, from the speeder chase at the film's beginning, to the ending confrontation between the Jedi and Count Dooku. Seeing Yoda finally whip out his lightsaber and fight was very exciting. I don't get why people complain about him jumping around during the fight, though; such acrobatics show an interesting contrast between Yoda's age, and his actual power in the Force, and skill in lightsaber combat. No one would expect a 874-year-old green troll to have such mobility.
Each of the planets is a representation of what is happening on the planet. Coruscant is shrouded in fog, Kamino is shrouded in mystery, and Geonosis is shrouded in violence; each is part of the shroud of the dark side that is ever-present in the film-in one of the main characters, and in the events that move the story along.
I liked the characters of Obi-Wan, Padmé, and Anakin, as well as each of the conflicts and struggles they faced in the film. Again, I didn't agree with the accusations of ""wooden"" acting and ""boring"" characters. When watching the film, I believed that the characters were the characters, not actors playing characters.
Lucas delivered another superb screenplay, with some help from Jonathan Hales, and the politics-as well as the machinations of the Sith, and the slow erosion of the Republic-are fantastically done. Not only that, but the characters are believable and realistic for the situations they are placed in.
The romance between Anakin and Padmé has been ridiculed for being ""cheesy"" and ""clichéd,"" but I think the moments and dialogue between them are believable, given the characters and their experiences. In spite of the fact that Anakin and Padmé's relationship would end in tragedy, I cared about this romance between these star-crossed lovers.
Star Wars: Episode II: Attack of the Clones is a wonderfully-done film, and it is certainly worth your time to watch the second episode of the Star Wars saga."
"Feb 26, 2013",0.5,"The purpose of this film seems to be to give context to characters with little or no point to them, in order to justify selling small plastic versions of them later."
"Feb 26, 2013",4,excellent continuation to the series
"Feb 25, 2013",5,i'm a star wars freak
"Feb 24, 2013",3.5,"Far better than its prequel, the clone wars starts weaving the story together and gives us some of the most enjoyable Jedi characters in their heroics."
"Feb 22, 2013",5,5 star's..Love a good star wars film..
"Feb 22, 2013",3.5,"An improvement, albeit problematic.  While heavy on the dialogue the plot and motivations are clearer and the action scenes are a lot of fun to watch.  Plus, there's actually some proper character development unlike Phantom Menace."
"Feb 22, 2013",3,for Star Wars fans only
"Feb 22, 2013",5,Easily the weakest of all the Star Wars films. Too much time wasted on the Obi Wan &amp; Jango Fett Clone plot. This movie stalled the series and only moved it forward in the last 45 minutes or so. So much missed opportunity. On another note it is still more enjoyable than the bulk other movies of that year.
"Feb 21, 2013",2,"Despite some good moments, this is clearly the worst Star Wars film."
"Feb 20, 2013",3.5,"72%
Blaaaah, a lot of people hate this film for the stupid climax that it has, come on the special effects in the last battle scene could be the worst among all the 6 SW films. Every thing that the film builds up is destroyed in the climax."
"Feb 20, 2013",2.5,"The moral of the story: Starwars Romance films dont work.  The fight on Geonosis was cool, but the romance was over rated."
"Feb 20, 2013",3.5,A vast improvement on the previous prequel. 'Attack of the Clones' is alot more sensual than any of the previous Star Wars films. It's relatively lovey-dovey in most parts now that Anakin is a teenager and has discovered 'girls' (cringe!). It's far-fetched albeit worth a good watch.
"Feb 19, 2013",0.5,Sucks like Lucas!  You ruined the saga!
"Feb 19, 2013",2.5,"This film lacks in many respects, but it makes up for them in a giant battle in an arena."
"Feb 19, 2013",3,"I found The Phantom Menace more entertaining than this one. It's a good story actually, the Romeo and Juliet plot ""across the stars"" (two people separated because of their politic status). But Lucas fails again as screenwriter. I don't know what Jonathan Hales did... but he seems to be as bad as George is. The movie itself is boring until the Battle of Geonosis begins. George tried to imitate the same style of ""Empire"" working on two subplots intercalating themselves, but he forgot he is NOT Lawrence Kasdan, the mastermind behind ""Empire"". Good battles, a good villain played by Christopher Lee, a love-story with poor taste, bad screenplay again. Attack of the Clones simply revelas important details for the subsequent episodes."
"Feb 18, 2013",3,I liked the action scenes but it's kind of odd how anakin and padme are just old pals in the beginning and are married in the ending. Still an awesome movie.
"Feb 18, 2013",3,"Lucas's first prequel let audiences down due to the lack of characterization and good dialogue. This one is much the same but the battle scenes are more exciting and the story is starting to emerge in its connection to the originals. The battle scenes are fun to watch and the romance scenes on Naboo are great, but the characters are simply not as inspired as the first trilogy. The film seems personal but the characters seem rather impersonal. Some of this is good and some is dull, but Lucas does manage to keep us wanting for his third installment somehow. I hope it will be better than the first two films in the prequel trilogy."
"Feb 16, 2013",1.5,ugh bad bad bad shit. D-
"Feb 16, 2013",3,"I never knew a young man could have PMS. Only a long time ago, in a galaxy far, far away..."
"Feb 15, 2013",3.5,worse than TPM but still not all that bad
"Feb 13, 2013",1.5,Just a terrible movie. Not even Yoda's awesome skills with a lightsaber save this movie.
"Feb 12, 2013",3,Jango Fett and a lightsaber filled climax more than make up for the poorly developed romance and stiff performance from Hayden Christensen.  Attack of the Clones is a definite step up from Episode I.
"Feb 11, 2013",4.5,One of my favorites!
"Feb 09, 2013",4,"everyone says Hayden christenson is wooden, well duh, he's going to be darth vader, is he supposed to be mr personality?"
"Feb 08, 2013",2,Pretty shitty. A mortal sin.
"Feb 07, 2013",3,"it is still not enough to repair the damage caused by phantom menace, but the visuals are certainly better., though anakin's actor has definitely degraded."
"Feb 07, 2013",3.5,"This film is an improvement on the Phantom Menace. There's no Jar-Jar (THANK  YOU JESUS!), the action's great, the characters Dooku and Jango Fett are awesome, and Ewan McGregor and Samuel Jackson are better in this movie. Also the Clone Troopers are a great inclusion into the Star Wars Universe. The main problem with this movie is the dialogue and the Anakin-Padme romance. The Romance in this movie doesn't work and drags this movie down a notch. Natalie Portman's pretty good in this film, but Hayden Christiansen is a very hollow actor, portraying a whiny Anakin. The two have a very poor chemistry that's almost as bad as Twilight. But overall, this movie is enjoyable to watch."
"Feb 07, 2013",5,"It may be an improvement over the first movie like many people say so and you know what, they're right. This is Star Wars: Episode II - Attack of the Clones. Over a decade later, Anakin Skywalker (Hayden Christensen) now aged 20 is an apprentice to Jedi knight Obi-Wan Kenobi (Ewan McGregor). Unusually powerful in the Force, Anakin is also impatient, arrogant, and headstrong -- causing his mentor a great deal of concern. The pair are ordered to protect Padme Amidala (Natalie Portman), the former queen of the planet Naboo, now representing her world in the Galactic Senate. After another attempt on Padme's life, Obi-Wan and Anakin separate. The young Jedi and Padme fall in love as he escorts her first to the security of Naboo and then to his home world of Tatooine, where the fate of his mother leads him to commit an ominous atrocity. Meanwhile, Obi-Wan travels to the secretive planet Kamino and the asteroid-ringed world of Geonosis.  A vicious battle ensues between the clones and Jedi on one side and Dooku's droids on the other, but who is really pulling the strings in this galactic conflict? The Battle of Geonosis was awesome and the Yoda aka the little green muppet tries to fight Count Dooku (Christopher Lee). When he came on the screen, everyone started to cheer. Star Wars: Episode II - Attack of the Clones gets a 10/10."
"Feb 06, 2013",1,"I remember seeing this move as a KID. It was stupid. There was something to do with sand, a queen complaining about everything and some other boring stuff happens. Another terrible movie we shall all forget."
"Feb 05, 2013",4,Kept me interested in the story
"Feb 05, 2013",3.5,"CLONE WARS EVERYWHERE, THERE WERE"
