date,stars,text
"Oct 27, 2015",4,Pretty Good movie! only real problem is Jar Jar Binks but even then he didn't really  bother me that much!
"Oct 25, 2015",2.5,"The thing I like most:
1. The  lightsaber combat between Obi Wan and Darth Maul

The things I dislike most: 
1. The waste of screen time with Jar Jar Bink
2. Darth Maul character is underdeveloped
3. The podrace is unnecessarily long"
"Oct 24, 2015",3,E comeÃ§a a maratona atÃ© o dia 17 de dezembro.
"Oct 22, 2015",3,"Not the greatest Star Wars film by all means , but a still enjoyable movie non the less. The acting is wooden , the script is flat for the most part but enjoyable and fun characters for the most part. JAR JAR BINX what was Lucas thinking !!!."
"Oct 21, 2015",2.5,"Not as bad as it is made out to be. It features terrible acting and dialogue, but it continues on the world building of the previous films and a great John Williams score."
"Oct 21, 2015",2.5,"The Phantom Menace came out when i was very little so my heart was not ripped to pieces when i saw it for the first time. I actually used to like this film when i was younger, it wasn't until i was a teenager that i saw this film for what it was, a pile of crap. there are certainly some redeeming qualities to the Phantom Menace like the pod race and the Darth Maul fight. (although the choreography to that fight is so obvious that it does bother me a little bit). the idea of trade negotiations could have been good if George Lucas was not directing. the execution was terrible, people sitting in rooms talking is not what star wars is about and it ruined the movie. do not get me started on Jar Jar Binks, his lack of presence in the next two movies was a smart move by Lucas. Overall this is the worst Star wars movie in my opinion. 2.3/5"
"Oct 20, 2015",3.5,"Extremely far off from being as much of a timeless classic as the three original films, but nowhere near as bad as some of the criticisms may suggest. The first chapter of the prequel trilogy remains the most underrated of the entire franchise. Its main flaws come from the infamously annoying CGI character, a lack of backstory for the flashy antagonist, and a few silly moments and narrative points. But when the film does work, it works extremely well, and the good does indeed outweigh the bad. The performances from Neeson and McGreggor are very good, the visuals are as breakthrough for its time as the 1977 original's were, and John Williams' score is as magnificent as ever (especially in the ""Duel of Fates"" sequence). It also has thrilling and dazzling action, particularly in the pod-race scene and the epic lightsaber duel in its climax."
"Oct 17, 2015",2,The first Star Wars film released in my life time and I remember being genuinely excited when it was first released. On seeing it again and being unable to view the film without thinking of the backlash it receives to this day I have to say that the film is much worse than I remember. Several characters are outdated racial stereotypes and there are a lot of boring scenes surrounding a trade federation. The dialogue does not fair much better and Anakin is highly annoying. There are some decent action scenes especially when Darth Maul  is involved and the Pod racer scene is not awful. The reliance on CGI instead of practical effects is another huge negative and there are huge swathes of the film where the actors are the only real thing in shot. Hopefully The Force Awakens is a better start to the new trilogy.
"Oct 17, 2015",3.5,Alright Film Some Light Saber Battles Were Pretty Cool Choreographed Very Well
"Oct 12, 2015",3,Needs more Phantom Menace and less Jar Jar Binks.
"Oct 10, 2015",3.5,"The ok Star Wars movie yet to come. but I still think it's pretty enjoyable with the Pod Racing and the Lightsaber fight at the end, amazing"
"Oct 07, 2015",2.5,Jar Jar was much more annoying than I remembered.
"Oct 06, 2015",1.5,This movie was such a let down
"Oct 06, 2015",5,"When it came to one of the most anticipated movies ever, this one did not disappoint so good saw it four times at the theater when it was out. Jar Jar Binks gets a bad rap by some fans but I'm not gonna put the movie down because of him. My only fault it that Yoda didn't look like himself, it took the films release on Blu-Ray to correct that. See this movie if you get a hold of it also, because the saga is not complete without it."
"Oct 04, 2015",2.5,"I'm afraid that I haven't seen any Star Wars film up until recently (aside from The Clone Wars TV Series), and I was excited that the Star Wars films was finally airing on Australian TV. Unfortunately, it was Episode I: The Phantom Menace that would be aired first, the one that was almost unanimously panned by the fanboy community.

However, while I don't think it's as terrible as the fanboys are saying it it, it's certainly not good either. I actually think most of the performances were decent, with the exception of Natalie Portman because she was switching from British accent or American. Jake Lloyd as Anakin was fine as far as child actors go, though his acting didn't feel genuine in some places. A lot of the CG really didn't hold up, despite the film having many cool visual sequences. The plot itself I really didn't care for, especially since there is a lot of boring politics talk and some other plot points felt mediocre. As for Jar Jar Binks, he failed at being the wacky sidekick character and was too silly, even for Star Wars.

The Phantom Menace was memorable for both the right and wrong reasons, it just could've been much better if the film was more engaging enough. So far, this first Star Wars experience did not start off well for me."
"Oct 03, 2015",2.5,This much anticipated movie as a prequel to the original trilogy proved to be a major disappointment. It is drab with none of the wit and charm of the originals. The introduction of some new characters also doesn't work well.
"Oct 02, 2015",2.5,Cool lightsaber fights can't save Phantom Menace from Jar Jar Binks and boring characters.
"Sep 26, 2015",3.5,"Darth Maul's scenes were amazing, Duel of the Fates was one of the most epic songs of the saga, and the Duel on Naboo was exciting and well choreographed, but Jar Jar Binks was a huge let down."
"Sep 23, 2015",1.5,"In 1999 they had a puppet for yoda which made it bad
32%"
"Sep 21, 2015",2,"This movie has good visuals with the Naboo world, the Shiny, earth-tone Trade Federation armies, pod racing, and three great new characters: Darth Maul, Mace Windu, and Qui-Gon Jinn. Sadly this was not enough to save this movie from the darkside.
 In The Empire strikes Back, it was explicitly stated that Yoda trained Obi-Wan in the Force, but in this movie Qui-Gon Jinn is the trainer, dismissing the original and authoritative trilogy. The introduction of the Midi-Chlorian concept de-mystified the Force, robbing the prequel film of much of its fantasy element: Darth Maul, the best part of the film, (SPOILER) died too young in the franchise. Jake Loyd is more annoying than Dennis the Menace, and Jar Jar Binks is an insult to the plot. The dialogue is flat and unemotive.
This movie is a fail."
"Sep 21, 2015",2,"its really easy to hate this movie, it ruined one of the greatest trilogies in the world, it introduced us to Jar Jar Binks, it ruined Jake Lloyds career, it has some of hollywood's most memorable faces like Samuel L Jackson and Liam neeson, Its CGI is terrible, it can be steriotypical at times and it's plot and focus is terrible! In my opinion though, it is not the worst movie ever made and I will praise it for
NOTHING
I was just kidding about the praise, I HATE THIS MOVIE!!!!!!!!!1"
"Sep 17, 2015",3,"It's not the worst movie ever, but it's not great either"
"Sep 16, 2015",2.5,"The Phantom Menace is deeply flawed and mostly consists of bad acting, political debates, and annoying characters. However, there are plenty of cool action sequences."
"Sep 14, 2015",1,One of the most disappointing movies ever. Darth Maul was the only good thing in it and that's only because he doesn't talk (and a badass).
"Sep 12, 2015",0.5,"The Phantom Menace is a terrible, boring, long (longer than any of the original films) film, and it's strange that George Lucas could come back from such a great film series with such a piece of crap.  They kill off the two decent characters they introduced and left us with Jar Jar."
"Sep 11, 2015",2,"I worshipped several crappy movies when I was a kid, but Star Wars never really got there with me.  I liked watching it, but quickly moved on.  Then as a teen, I went to see the re-release of the 1st one and just couldn't believe how little it did for me.  Being on a scifi kick again now, I decided to gut my way through the newer ones and this one stuck me as  considerably better than the original and about on par with the two following.  A half-decent bad movie."
"Sep 08, 2015",5,"Terrible choreography with the lightsaber scenes, couldn't get worse from a bunch of first grade ballet students. Anakin's driving in the pod racing scene was like a fifteen year old getting his learners. However everything else in this film was brilliant, I particularly praise Jar Jar Binks as he was the most developed and mature character of all six star trek films."
"Sep 07, 2015",2.5,A giant step backwards in the franchise
"Sep 06, 2015",3.5,"This probably wasn’t the beginning that The fans of the Original Movies were expecting, but it is an ok-ish start to the prequel trilogy.Darth Maul is the MVP of this movie! Liam Neeson is superb as Jedi Master Qui-Gon Jinn"
"Sep 05, 2015",4.5,"This, along with the other 2 are some of the most criminally underrated movies ever!"
"Aug 31, 2015",3.5,7/10 Much more entertaining than the original trilogy in my opinion.
"Aug 31, 2015",1.5,"Tax disputes, trade delegations. Yes it was just as bad as I'd remembered from 1999. The first 30 minutes is deadly dull as Lucas clutters the screen with CGI. The pod race and finale do pick up the pace, but mostly it's wading through mud."
"Aug 28, 2015",1,"Aside from Liam Neeson and Ewan McGregor giving great performance, the end fight with Darth Maul is the only part that excited and impressed me."
"Aug 27, 2015",3.5,"The Phantom Menace: Flawed, but not a total disaster

   I am completely aware that this is not the most popular of the star wars films, and of course, is not as good as the originals. That all being said, it doesn't mean it's a bad movie. I'm not going to waste my time trying to outline the many unseen positives of the movie, but instead I'll try and show why I think the general public doesn't like it and the rest of the prequels. 

Firstly, Overuse of CGI. By the time the later 90's rolled around, special effects had become more and more seen in films. Go back a couple decades and look at the original Star Wars movie. The amount of effects in it was unprecedented at the time, and it was noticed because of it. For the Phantom Menace, Lucas wanted to do a similar thing, but now that effects had caught up, with effects heavy films like T2 and Jurassic Park being released earlier that decade, so Lucas would have to do something with more impressive effects than ever before. He did this, and did not dissapoint, except for the most vocal fans, who criticized him for this, and while the cgi does admitably get heavy later on in the trilogy, this one contained the least, and heavy cgi is not a problem until the point where it takes away from the plot, which it didn't. 
George Lucas revolutionized the effects industry, just like he did in the original, but  to the dismay of fans, something I still don't quite understand.

Jar Jar
Branching off of the CGI, George Lucas created a revolutionary character, the first CGI creature to interact with human beings. George created this to be a character nebver seen in star wars, a comedic relief character. He wanted to make the saga more acessible to Children, but the older fans criticized him for being to childish, the purpose he was made for. I simply can't understand how they can complain that star wars, a family movie, is too childish. 

Boring plot
To start, take a look back at the originals, the plot can be explained fairly easily. ""A Boy gets thrust into the galactic war and eventually becomes a hero and turns his father away from the dark side"". With the prequels, Lucas decided to change it up and come up with a new plot, a multi layered, thoughtfull plot. Fans criticized the plot of being boring and filled with useless politics. Though partially true, Lucas was only trying to create something that was realistic, people trying to make sense of a corrupt government, an that governments eventual fall. Though he didn't do it perfect, I was far from horrible. Another plot point that angered fans was Anakin being a child. They complaind it made him seem whiny and boring. I believe that it made him seem innocent, making it even more heartbreaking when he falls to the dark side, becoming the twisted sith lord. In the end, I think fans were far too attached to the originals, and didn't want to see anything that was different, or changed their view. But lucas has to be credited for his originality, creating something entirely different and new, something I have yet to see in the new movie, which sees the same armies from the originals instead of something new.

Bad Acting
Unfortunately, this is why my score is only at a 3 1/2, the acting in this movie, and the other prequels, while still not horrible, just isn't great. Most of this can be brought down to poor scripting. The dialogue in the originals was not perfect either, but it has the edge because George used the help of colleagues, something he tried not to do with this. 

In the end, I believe that this movie could never match the feats of the original, especially not in a world where other cinematic experiences like star wars had come into play. Ep 1 had to do something great, and it tried to, but the fans disagreed. The fans wanted to see something that reminded them of the originals, Lucas didn't do that, but he still created an amazing movie. Had ep 1 repeated the plot of the original beat for beat, would it be popular, if the prequels had be made first, would they still be hated. These questions serve less as a question of George Lucas' talents and more of an insight into the narrow minded fans of star wars, something far mor important to take into acount when criticizing this film."
"Aug 26, 2015",3.5,"Slow moving but essential to the rest of the saga
So just watch it"
"Aug 25, 2015",2.5,Only because of the Duel of the Fates
"Aug 25, 2015",1.5,"Let's be honest, this isn't Star Wars."
"Aug 25, 2015",2.5,"Re-watching this makes me realise how poor it is. If it wasn't for the lightsaber fights it would be worse. 
Fingers crossed for the new Star Wars films."
"Aug 23, 2015",4,"This is my personal favorite of the prequels. I know there is a lot of bureaucracy, Senate and Council meetings, but that is the Republic. Sure there is Jar Jar, but we also get Darth Maul, the pod racing scene and the first well choreographed lightsaber fights in a Star Wars film."
"Aug 22, 2015",2,"It sports more elaborate lightsaber fights and effects over the original trilogy, but this is still a shocking far cry in competence as George Lucas' script cuts most of the story's context in favor of those visuals. There is a promising feel for Anakin's personal story, but it's let down with poor scripting, weak direction, and a gungan only a kid at Anakin's age would love."
"Aug 21, 2015",1.5,"I'll be honest; this movie isn't completely awful, but it is disappointing considering the franchise it came from."
"Aug 20, 2015",1,The Phantom Menace turned Star Wars from a sci-fi action adventure into a boring political drama. The acting is atrocious and the writing is worse.
"Aug 20, 2015",2,Star Wars The Phantom Menace was the most disappointing thing since my son.
"Aug 18, 2015",3.5,"The first (and in my opinion best of the New Trilogy) that still captures some of the Star Wars spirit regardless of a over abundance of CGI.

The story of how Anakin is identified by the Jedi &amp; the wonderful backstory that leads up to the Clone Wars.

I feel this is full of adventure &amp; much more enjoyable than the following two installments. I'm biased since I'm a Star Wars fan but I find the film exciting, vibrant &amp; still engaging."
"Aug 15, 2015",3.5,"Wasn't the best movie in the series, but it does not disappoint."
"Aug 14, 2015",1.5,Jar Jar Binks is trash
"Aug 14, 2015",1.5,The first film of the prequel trilogy sucks.The plot was dumb and because the plot was awfull the try to patch it up with special effects.The plot made no sense because midichlorians; SERIOUSLY;Also in compare to the original trilogy which showed us the try of a small team who wants freedom the prequel trilogy shows us a treat disagrement.HOW LOWER. BUT all of that would be forgiven if it wasn't Jar Jar Bigs.That charcter is awfull with nothing good to offer. Also it is implied tha Watto is in fact a Jewish stereotype. The positive things about the movie were the special effects-with the eception of the awfull CGI-and the actings.
"Aug 12, 2015",2,"Its bearable, but it is full of cringe worthy parts and kind of boring."
"Aug 12, 2015",5,My favorite SW film !
"Aug 11, 2015",2.5,"i can see why people hate this movie, the only thing worth watching is the final battle with Darth maul"
"Aug 10, 2015",2,Too boring to be considered a good movie
"Aug 09, 2015",5,Now that's a best way to start a fabulous prequel trilogy!
"Aug 06, 2015",1.5,"Very much a mixed bag, expectations and reality are always going to struggle following the originals.  Corny and cheesy in too many places, maybe you could argue the original was too - but thing is audiences have grown up since those were made and expect better.  At it's worst, feels like made-for-TV.  Some parts of the film are genuinely good on their own part however, and help raise hope the following episodes are better."
"Aug 05, 2015",2,"Okay, so first off... This is not your ordinary Star Wars movie. This one lacks the advantage of being, well, good. George Lucas had done a great job before, (Episode V being my second favorite movie) but now he has failed. I didn't enjoy this movie, and Jar Jar Banks is so annoying, (as are the rest of the Gungans) and the only thing I like in this movie is Darth Maul. And unfortunately I have to say this movie is on the bad side of my reviews."
"Aug 04, 2015",1,"A boring, pitiful disgrace of a movie"
"Aug 03, 2015",3.5,very Good but hate jar jar binks!!!
"Aug 02, 2015",2,"The biggest disappointment in movie history. The only reason I give this two stars is the song ""Duel of The Fates"" and the light saber fight that goes with it."
"Aug 01, 2015",2.5,"Good 15 minutes start up and ending, but between it a snooze fest."
"Jul 31, 2015",3,Fun but goofy/cheesy movie. Young Anakin and Jar Jar were bad missteps. Stilted acting throughout. Needed more Darth Maul but the end was solid. 
"Jul 28, 2015",3,"4th best installment of the 6 Star Wars films.

Grade = 6/10"
"Jul 27, 2015",3.5,Yeah probably my least favorite Star Wars fil....but not that bad and Darth Maul what a badass. Seriously though i did not like Jar Jar and Anakin.
"Jul 27, 2015",5,good movie for its time showing a cool new look to starwars
"Jul 26, 2015",3,"well, it's entertaining but not as good as episode IV and V"
"Jul 25, 2015",4,I'm one of the few who enjoyed the Star Wars prequels or should I say (love to death) the only thing I'd fix about this film is showing anikan grow up not just have him shown for about a week at most.
"Jul 24, 2015",4,the movie is interesting. generally entertaining. good layout and makeup
"Jul 22, 2015",2.5,Kind of useless to the overall storyline and jar jar is offensive- I did like the pod race a lot though
"Jul 21, 2015",2,"One of the weakest movies in the entire saga, or perhaps the weakest, with only a few parts that really stood out."
"Jul 20, 2015",2,Far cry from what we know as Star Wars
"Jul 18, 2015",1,"Shoddily put together. Bored characters, a plodding plot and no real pace to speak of. Frequently plays less like a film and more like a very dull documentary."
"Jul 17, 2015",2,"Due to kind of a slow moving plot, not the best scripting, and the annoying character of Jar-Jar Binks it turns into a cringe fest."
"Jul 17, 2015",0.5,This film ruined the Star Wars franchise. But I still have hope for The Force Awakens.
"Jul 12, 2015",0.5,WHAT....THE.....HELL.....WAS.......THAT?!
"Jul 09, 2015",3,"While the return of Star Wars was totally worth to wait, this follow-up/prequel lacks the improvement on character development and the underdeveloped plot even though the lightsaber duel sequence with Darth Maul is worth to watch!"
"Jul 06, 2015",3,Awesome short lived villain.
"Jul 05, 2015",2,"An undeniable mess. While the visuals are stunning and inventive, the performances and plot are boring and unnecessary to the saga. Some great action in there, but overall not worth your time even if you are a Star Wars geek like me."
"Jul 03, 2015",0.5,Doesn't match up to the REAL trilogy
"Jul 03, 2015",2,"This is one of the worst Star Wars movies. The acting was quite weak and it was pretty uneven. The special effects were actually pretty decent. Not great, but not terrible. 

The action sequences were pretty good. The pod racing scene and the action with Darth Maul were impressive. Darth Maul was an an awesome character! It's a shame they killed him off. He would've been great in the Attack of the Clones instead of Count Dooku. 

JAR JAR BINKS! WHY?? HES A STUPID CHARACTER WHO REALLY WOULD HAVE MADE THE MOVIE BETTER IF HE WAS NOT IN IT!!!!! 

In conclusion, this movie is pretty bad. But some parts are good, but it just does not have the greatness of the originals."
"Jun 30, 2015",2,"A far cry from the OT, with not much to like except for the score, Darth Maul, Jar Jar (Just kidding) and final lightsaber battle. Overall, it's just a really pointless movie."
"Jun 30, 2015",3,"The Phantom Menace is the first of the newest trilogy in George Lucas' Star Wars franchise. When review the newest of these movies I believe it is best to review them based on their own personal merits, not on their relation to the original trilogy. First I will give my overall opinion and then a couple of specific problems with the movie.
First, the movie is good. Let's establish that first. When I say good I mean good. I don't mean great or fantastic. The action is excellent, if too sparse, and the special effects are tremendous, especially given it's time period. While it might not appeal to people who are not already fans of Star Wars, it should please, even if it doesn't thrill, long time fans.
Now to the problems. First, the film is simply too long. Several scenes simply drag on beyond necessity (Tatooine especially). This creates a bloated movie and leads to the second problem, which is a generally disconnected plot. Several of the events in the movie are significant (new chancellor elected, finding Anakin, disobeying the Jedi council) but we do not feel the weight of these events because they aren't highlighted. The plot doesn't develop in such a way so that we understand and feel the gravity of these actions. This is an even bigger problem when you think of the third problem in the movie which is an over reliance on exposition. With so much talking about midichlorians and the senate you would think we would understand more and care more but we don't. Exposition is fine if it leads to greater emotional connection but in this case it just leads to confusion.
All in all, I give the move 3/5 for it's great set pieces and interesting story even if that story isn't told very well."
"Jun 28, 2015",3,Dialogue and Acting is very dull. Jar Jar is annoying. Not enough Darth Maul. Don't get the hate on young Anakin. And the special effects and score save this movie
"Jun 27, 2015",5,star wars is the bomb
"Jun 27, 2015",2.5,Not nearly as good as the originals. But does have enjoyment to be found in it
"Jun 26, 2015",2,The final fight was beautiful but everything else was sloppy and poorly written. There's no main character and no emotion. Everything went to the special effects and that's why this movie is really bad.
"Jun 25, 2015",2.5,Some great ideas but largely poorly executed.
"Jun 24, 2015",2.5,"The worst of the star wars films. Theres too much jar jar, an overcomplicated story and the acting (omitting Obi Wan) was pretty weak. I give the extra stars for the awesome battle at the end"
"Jun 23, 2015",3,"A 2 Hour politics meeting. This was the #1 most anticipated movie of all time and it was so disappointing. Still, I enjoy watching it."
"Jun 23, 2015",3,"Story - what's that. Who cares?
The chases, races and fights. Movie over. Ta ta.
Good watch for fans, maybe."
"Jun 22, 2015",0.5,"Council meetings. Jar-Jar Binks. Trade federations. Jar-Jar Binks. Midichlorians. Jar-Jar Binks. And last while also least, JAR-JAR BINKS!!!"
"Jun 21, 2015",0.5,A cash grabbing piece of shit.
"Jun 17, 2015",3,"STAR WARS THE PHANTOM MENACE

About Obi-Wan Kenobi, who goes on a journey to find Aniken Skywalker. And and kick Darth Mauls butt. Not bad for a fourth installment. The cgi and special effects may be cheesy, but the action and acting is priceless. Ok overall. 

B-"
"Jun 16, 2015",2.5,"The weakest of all the Star Wars films.

Full Review: http://wadesthoughts.com/2015/05/14/star-wars-episode-i-the-phantom-menace-review/"
"Jun 15, 2015",2.5,"Full of CGI overload, plot holes, and somewhat sloppy direction, Starwars: The Phantom Menace doesn't quit live up to the Starwars name, but it compensates with a few good action sequences and impressively choreographed lightsaber duels."
"Jun 12, 2015",4,No one is disagreeing that it's easily the weakest in the saga but its not a terrible movie. The level of hate for these prequels is because the name star wars is attached to them. Had they been a different sci fi franchise and not compared to the legendary original trilogy they would probably get much more praise for the things that it does right instead of being incredibly overshadowed by its downfalls. Yet as cringeworthy as some things in this movie are its still a unique movie like no other and i find myself not having any problem watching it as part of the saga.
"Jun 12, 2015",2.5,/sigh. I waited so many years.  Midi-chlorian...wtf?  Darth Maul...awesome choreographed fight. Best I have seen in the Star Wars universe. Thank you Ray Park!!
"Jun 12, 2015",2.5,"Two words to sum up the fall of Star Wars, jar jar. In this action thriller you get to see all the things you wanted to see, like talking, more talking, walking and talking,and sitting and talking. In this movie you promised to see young Anakin Skywalker but now as a annoying brat. I like to mention that the cgi is is getting outdated. Don't even let me start on jar jar. I hate him so annoying, why George Lucas. The best part of the movie though is the Darth Maul secuence and has cool moments an awesome Sith which is sad that he dies at the end. Overall not bad but disappointing"
"Jun 11, 2015",3,"I felt a little disappointed with this one. It had a handful of cringe worthy dialogue delivered  by some cringe worthy acting performances. This also didn't much feel like a Star Wars movie at some points. I also thought a few of the characters were kind of forced and just plain annoying. Don't get me wrong, the movie also had its moments, definitely in the last thirty minutes. I also found that the score to the movie was brilliant and memorable. In the end, this is not a good Star Wars movie but also not a bad one."
"Jun 11, 2015",2,snooze.... Is it over?
"Jun 09, 2015",2,"""I'm a person, and my name is Anakin!"""
"Jun 09, 2015",3.5,I am quite aware of the flaws in phantom menace but I will not unecessrly bash the prequel to make the original triology look better but any way the flaws the movie suffered was miss aimed comic relief and boring diolouge but it can still offer and deliver good and fun moments.
"Jun 07, 2015",4,"There is a part of me that still kinda loves it. Despite some serious problems. Yes, Jar Jar Binks is still pretty annoying (Although by this point, Its not really any fun to hate him anymore.), Little Anakin can't act and his dialogue is overly precious, There are just some things that don't quite work. Also, I don't like Midi-chlorians. Don't like the idea of the force being explained to me. But there is plenty to like. Despite some of the effects being kinda dated. Most of them are still impressive. Liam Neeson is of course, fantastic. Darth Maul is awesome. Full disclosure, I love the Podrace. Love Watto. The lightsaber battle is amazing. Just an amazing scene. Despite some flaws, It does bring more to the lore. Some nice additions. Yeah, If you can get past the Jar Jar. I still think its a good film. Not as great as you want it to be. But still. Love it or hate it, You remember it and have probably seen it more than once."
"Jun 03, 2015",3.5,"The ultimate kids movie. One mistake with the Star Wars prequels, at least the first one; the humor and dialogue is aimed at children, the rest of the film works fairly well for a re-imagining of the Star Wars saga.
There must of been no chance of this film being bad when it was released, I am far to young to remember exactly (I would have been 2 years old when this was released), what everyone was thinking, but I bet they thought there was nothing George Lucas could do to make it a bad film- I mean it has it's own, real-life religion based on it's fictional samurai like faith (Jedi). The movie still gets away with a good rating from me and I was never really a huge-fan of the series/saga, it never had a big impact on me when I watched it when I was kid. But I defiantly liked the original films.

I am currently going through visionary Japaneses director Akira Kurosawa's films- he was one of the inspirations for Lucas's original Star Wars films. Homage to him with his transition from scene to scene with that wipe across thing and Akira's impact on the genre Jidaigeki, which is were he got the word Jedi from. As well as many of its cultural significants like the costumes from Japanese culture (the robes) and the lightsabers, replacing the samurai sword. The More You Know.

In a Galaxy far, far away. Two Jedi's, keepers of peace and justice in the galactic empire are on route to the planet Naboo- they find the Trade Federation are hiding something. They are secretly invading the nearby planet of Naboo. The two Jedi's, Obi-Wan (Ewan McGregor) and Qui-Gon (Liam Neeson) save and escort the Queen of Naboo and Padme (Natalie Portman) and her servants to a safer planet Tatooine there they meet young Anakin Skywalker (Jake Lloyd). The boy seems to be strong in the force. Together all of them must find a way to stop the people of Naboo from being destroyed by the Federation.

With pre-Taken Liam Neeson as a Jedi master with an name that can not be spelled nor spoken by human tongue and Ewan McGregor as Obi-Wan, you expect a breakdown of pure brilliance. With the help of the two most lovable droids in cinematic history, the film is not a complete waste of time ( R2D2 &amp; C3-P0) and of course the utterly stunning Natalie Portman.
I am not sure if she is of age in this film so take that statement with a grain of salt.

Jar Jar Binks is annoying, needless to say, but he is not the only thing the now grown-up audience got bat-shit crazy about, a few years later when they came to agree it is not all that was great about there childhood film series. But I think it is healthy to blame it all on one character- it keeps those founders of Jedism sane.
""It was good when your were a kid watching a movie, not so good later when it's a grown-up watching a kids movie.""
- Kevin Smith


A cool idea touched in the film then almost completely ignored. Anakin was born without any consummation, aka no sex- like some kinda of Jesus. For me the George Lucas prequels are each film, George Lucas getting it just right, instead of rehearsing it to perfection, he used each million dollar movie, because each one is better then the next. If you hate special effects infested movies, blame or credit it to this film, Titanic and Jurassic Park. The coolest guy in this film is Darth Maul, a spin-off film would have panned out better then this film did.  Honestly if Lucas had pulled back the CGI, by that I mean none at all. All practical effects, the film would have been just as good his original series, of which he only directed the first, New Hope.

A fine film, simply because of the huge film respect everyone and myself have for the original films. It has it's moments, once on Tatooine and the pod racing. The film had it's mojo back for a few minutes, but then Jar Jar opens his mouth to baby the words of a poor joke with no laughs at all."
"Jun 01, 2015",3,The last fight was pretty cool.
"May 31, 2015",2,"Yeah I went with nothing
Nothing but the thought of you
I went wandering 
I went drifting through the capitals of tin
Where men can't walk
Or freely talk
And sons turn their fathers in
--- from The Wanderer."
"May 30, 2015",3,"A film that stands due to its legacy and lore, not it's own merits. Many unclear motives, there are."
"May 28, 2015",1.5,"All these years and Lucas only has great special effects but no story and wooden,lame characters for us.A huge disappointment."
"May 28, 2015",0.5,They wouldn't let me rate 0 Stars
"May 26, 2015",1,"While it has some moderate action, the acting ranges from acceptable to abysmal, the story is incredibly boring at times and for gods sake, the Gungans are just the worst! Jar Jar Binks makes me cringe so much that my face hurts!"
"May 25, 2015",2.5,"Star Wars: episode 1 the phantom Menace review:
This is not a bad beginning. I love the cast. The digital blue ray is amazing. The story begins just fine. I know ja ja binx is not the best but he is ok in this one. I'll give it a 6.5 out of 10"
"May 25, 2015",2.5,"This is a fine example how the spectacle over shadowed the story.  It hit even worse when after years of no new Star Wars, George Lucas gave us this boring political adventure.  Even if there wasn't any Jar Jar Binks, there's little to enjoy in this."
"May 24, 2015",1.5,An elegant misuse of story and character.
"May 23, 2015",2.5,"Has good action sequences but the Jar-Jar people ruined it, I can't believe this is actually Star Wars, these movies are supposed to be good. 50/100."
"May 23, 2015",3,"While it is definitely the weakest entry in the series, Episode 1 is not as bad as people make it out to be, it effectively introduces important characters to the series whilst slowly bringing in plot elements that are important later in the story and in later episodes. Worth watching."
"May 23, 2015",0.5,"This is a disgraced movie with dumb plots, annoying characters, terrible effects that look years ago, and hideous dialogue.it's obviously the worst Star Wars movie it only had one good scene in the movie ONE!"
"May 22, 2015",2.5,"Not nearly as good as it seemed when I was 13, but not quite as terrible as everyone makes it out to be. Very uneven."
"May 19, 2015",2.5,This film was such a let down.
"May 16, 2015",5,"Unknown to me is the fact why so many people hate this film, sure its not as good as the original trilogy films, but it adds to the cultural phenomenon of Star Wars and contains amazing visual wonder and action sequences.  Plus it has Liam Neeson."
"May 16, 2015",5,I think as time passes the prequels are getting more respect and people have stopped comparing them to the original trilogy.
"May 14, 2015",2.5,"The Phantom Menace has a unfilled plot, the film did not balance how it was supposed to, the film had horrible CGI, and the acting was not very good, and neither was the character development. 

      The Phantom Menace had a lot of unnecessary moments, the Pod Race was a way to get a video game, as said by Jeremy Jahns. Also, a lot of things were most likely put their  to make the run time an hour more than it should have been, if I made the film, I could have made it an hour and a half, heck I even fell asleep during the battle in the end.

       In conclusion, The Phantom Menace has a unfilled plot, with no good character development, or acting, but The Phantom Menace still brings an exiting taste for the franchise, even with it's flaws, it's a good film.

GRADE: 5.7/10"
"May 13, 2015",2.5,50% on my Tomatometer.
"May 13, 2015",1,Rushes when it shouldn't and drags when it needn't. Wooden acting and painful writing make The Phantom Menace the absolute worst entry in the Star Wars saga.
"May 10, 2015",2.5,"Extremely disappointing with very small character development and story and lots of CGI (which haven't aged very well, by the way). No way did it live up to the hype."
"May 10, 2015",2,"Very awful prequel. The only things I liked about the film was the Pod racing, space battle with Anakin, but I enjoyed the fight with Darth Maul. Even though at first Maul and the Jedis didn't have any grudge on each other, till the end.
The dialogue was off. Casting Anakin was mishandled, you don't care about Anakin. I have so many questions about the fight with Darth Maul, it's laughable.
Overall, this movie will be your least favorite Star Wars movie."
"May 08, 2015",4,"Great = 4/5

Perhaps the first Star Wars I ever saw. Despite how popular and ""cool"" it is to hate on the prequels, ""The Phantom Menace"" is still a Star Wars film that I love and enjoy to this day, regardless of its flaws."
"May 05, 2015",4,"Not bad, but I see why people don't like it as much as the originals."
"May 05, 2015",1.5,"It's hard to believe that a movie that looks so beautiful can truly be this boring. I don't think I've ever tried harder to care about characters who did nothing to return my attempts at affection. Jar Jar Binks is a popular punching bag, but he's just the cherry on a massive, triple-scoop sundae of disappointment."
"May 04, 2015",2.5,"Unfortunately too kitschy for one's tolerance, as well as suffering from some rather laughable acting and dialogue. The Phantom Menace's solid story is unfortunately taken a backseat to the overused (though very well executed) effects and mostly importantly, JAR JAR."
