date,stars,text
"Dec 07, 2016",4,"The best of the wholel prequel trilogy!! Still has awkward and bland dialogue at times, but the story, and action far outweigh the negatives this time!! Probably recommend this one over the other prequel films in any way!!"
"Dec 04, 2016",4,This movie was much better than Attack of the Clones!
"Dec 04, 2016",4,"Dark, gritty, and the best action of the entire prequels. Although still plagued by terrible dialogue and acting."
"Nov 29, 2016",3.5,the best of the this trilogy.
"Nov 25, 2016",4,"I love this movie. From the epic, large-scale Clone Wars battles, to the emotional, climactic duel between two old friends, there is a lot to love about this movie. Unfortunately, the acting is what brings this film down. It is, at times, horrendous, on par with the other two prequels. But by no means is this a bad film. I would recommend to anyone."
"Nov 25, 2016",4,"Revenge of the Sith finally captures the scope and adventure worthy of Vader's backstory offering beautiful visuals and exotic locations, a terrific plot twist, and a seamless transition into the original trilogy."
"Nov 24, 2016",4,"Revenge of the Sith improves upon its predecessor not only on the breathtaking battle scenes, but also on the engaging script that finally depicts the ascension of Darth Vader."
"Nov 19, 2016",5,A definite improvement over Episodes I &amp; II.
"Nov 18, 2016",3.5,Fun but has major plot holes.
"Nov 15, 2016",4,"This film saved the prequel trilogy from being TOTAL garbage. The most notable difference in this film is the upgrade in cinematography and action. The editing was smooth and things like lighting and use of various camera angles made this feel like a film worth watching. The most notable action scene for me was the opening space battle. The first part when Anakin &amp; Obi-Wan fly over the Republic Cruiser, and you see the overhead angle of the entire battle, was an awesome shot that immediately made it feel superior to the first two episodes.

The dialogue and acting was also improved. It definitely wasn't perfect, but it had some great moments (i.e. the opera scene w/ Palpatine). This movie was so good I actually consider watching it when deciding which Star Wars film I want to watch. I never consider episodes I &amp; II. Out of all the prequels, it's the only one that properly contributes to the Star Wars story. The first episode is all about pod-racing, the second is about love (which was lame). However, the majority of the scenes in this film actually forward the main plot regarding Anakin's path to becoming Vader. There were some scenes that were unnecessary (mostly with General Grievous), but at least those were entertaining enough to not bore you. However, there was some dialogue in the film that was pretty awkward, most notably when Vader yells ""no"" near the end with some other scenes, but I find that the good scenes and good action in this film totally outweighs the little annoyances of it.

Overall, Revenge of The Sith was a good film. It had some awkward moments, but the good outweighed the bad. If you want to see a GOOD origins story for Vader and the original trilogy, just watch this. Even better, watch the Clone Wars series beforehand."
"Nov 10, 2016",4,The best out of the prequels
"Nov 01, 2016",4.5,"If Hayden Christensen wasn't bad, this movie would've been perfect. Anakin finally turns into Vader, which we've all been waiting for, it's a crap load darker than the past 5 movies. The first to get a PG-13. It's unfortunately underrated because the other prequels were crap. I would recommend this movie on every level."
"Oct 28, 2016",4,"If you can get past the romance dialogue, this film shows the darkness of Star Wars. By far the best of the prequels, Lucas shows us how the Jedi fall and builds to a worthy climax."
"Oct 16, 2016",4,"Great movie, shows how the prequels connect with the originals good."
"Oct 13, 2016",4,Love it! Rvenge of the Sith is the best and last movie of the Star Wars Prequels which was quite enjoying and pretty violent too.
"Oct 06, 2016",5,It was a good movie with a lot of nice scenes.
"Oct 05, 2016",3.5,"A movie with so much going for it, Star Wars Episode III concluded the 'Lucas fiasco' preceding the original trilogy. Unfortunately for viewers, Christianson's portrayal of Aniken Skywalker did not improve from the awkward and unbelievable recitation of the previous film; nor did the chemistry with Portman's character Padmé, worsening the overall performance. Whilst bad acting, unnecessary humour and somewhat shaky plot lines upset many Star Wars fanatics, notable performances from McGregor McDiarmid, Lee and Jackson in conjunction with truly stunning visual effects, breathtaking action sequences and undeniable Star Wars nostalgia boosted the credibility of the film. Regardless of opinions, the film was no utter failure, and gave all the necessary background leading into the originals for viewers to enjoy."
"Sep 22, 2016",5,"Man! Just when you think these guys couldn't get any better! This one to me was the best ever! Shows down to a science how Anniken was manipulated by evil and transformed, fell from grace. Similar to the way the devil preys on the weak, makes them think they're self sufficient, then out of no where tears them down. Stay with Jesus Christ America, we will be strong!"
"Sep 19, 2016",5,The best star wars movie to date (mid 2016). The plot is full of twists and the characters are full of surprises. The soundtrack is intense and all the special effects are amazing. Seeing the fall of the republic and the jedi and the rise of the Galactic Empire is heart breaking but a hell of a journey.
"Sep 08, 2016",5,"Finally, an installment in the prequel trilogy in which I actually loved, and would recognize it as one of the best Star Wars films I got to experience."
"Sep 04, 2016",3.5,"After the pitfalls of its predecessors, Revenge of the Sith had a faithful chance at doing justice to the saga once again as well as to the prequel trilogy and surprisingly enough, for the most part, it does."
"Aug 31, 2016",5,"Great movie! Beautiful visually, and done with a great imagination. Climactic, as it should be, Ewan McGregor and Hayden Christnsen are at their best."
"Aug 30, 2016",4,"As I sit here in the post Disney Star Wars acquisition - reflecting on Lucas' contentious prequels, is even more interesting than ever before. Particularly considering that LucasFilm is LITERALLY about to release the 4th SW sequel this dec, ROUGE ONE. So, where does that leave us with the Original Prequels? Well, for me, I appreciate them even more now, than i did when they were released. This is not to say that I did not like Episode VII- or that I am not excited for R1- because honestly, I love the new Star Wars films...and directions. But I will still defend the prequels to my dying day. YES, Lucas had too much CGI and far too much cartoon, kiddie BS in Episode 1. But each film became more mature, more exciting and Revenge of the Sith not only ended the 2nd trilogy on a high note- it is offically- IMO- the 3rd best Star Wars film, to date. The themes are intense, scenes are haunting and Hayden and Ewan's performances are EXACTLY what I wanted to see in my head when I watch Obi Wan talk to Luke about their relationship in the original film. I love that Jimmy Smits is returning for R1, I love that Ewan had a brief voice over as OWK in episode 7 and YES, I hope that Hayden's ghost DOES return in either 8 or 9. Outside of the orignal 2 chapters, Revenge of the Sith is absolutely my favorite chapter in a series of films that I LOVE. May the Force Be With You....

Rick Shew, Batman-On-Fiilm. Com"
"Aug 30, 2016",1.5,"It's bad folks. Don't hate Hayden I think he was the perfect casting choice, the problem was the script and the direction.  This movie proves that in 40 years, George Lucas has neither evolved his craft or learned any of the lessons from his previous films.  The menacing Count gets the Bobba fet treatment by dying too soon, shot reverse shot gets old quick, dialogue recycling is annoying, and the pacing is the worst.  Also why do the menacing battle droids sound like whinny babies now? OK Lets briefly touch on what's good: less Jar Jar, less Natalie Portman, the scene at the temple that pays homage to Rosemary's baby, and Ian MacDiarmid who is the best thing in the movie"
"Aug 23, 2016",4.5,"This film not only feels the pay off we've all been waiting for since The Phantom Menace, but it does truly feel like the culmination of the entire Star Wars saga, and that's why I would argue that not only is it the best of the prequels, not only is it a great film, but I think it's the second best film in the franchise behind only Empire Strikes Back. 

It features the two best light saber battles in the entire franchise, the best performances George Lucas could scrounge from Hayden Christiansen and Natalie Portman, and an overall plot that was much more balanced than the previous two entries. 

I highly recommend this movie as it was a great way to end the franchise."
"Aug 22, 2016",3.5,Not perfect and some what uneven but episode 3 is entertaining and shows us how necessary it is with cool light saber battles and a good enough story that stays in line with the original series
"Aug 21, 2016",3,By far the better of the three new generation Star Wars films. Not only because it brings this cringeworthy new generation attempt to a close but because this episode of the franchise actually provides entertainment. This film actually provides thrill and entertainment with action. A film that almost deserves to be associated with Star Wars. Compared to the previous two films this one deserves to be watched.Its a breath of fresh air in this new generation instalment and deserved to be given the recognition of not totally sucking. Well done George Lucas we got there eventually.
"Aug 20, 2016",3.5,So much better than the previous prequels and really comes out with a great villain and a dark tone. I wish the other prequels were all clone wars era because i enjoyed the clones battling the separatist.
"Aug 20, 2016",4.5,"MASSIVE IMPROVEMENT Over The Last 2 Prequels
Revenge Of the Sith Is a Very Satisfying Finale For the Star Wars Prequel Trilogy"
"Aug 17, 2016",1,Bad end to a bad saga
"Aug 16, 2016",4.5,"I hate prequels. A part of the magic of a film or novel is the not knowing. You're waiting to see what's going to happen next because you just don't know. When you don't have that, watching the movie becomes a normal thing, like driving to a gas station. That being said, when a prequel is pulled off well I have to give credit where credit is due. There has been a lot of talk over the quality of the Star Wars prequels and what exactly George Lucas was thinking. With Star Wars: Episode III--Revenge of the Sith, I think he got it right.

Space operas can be confusing as there are things happening we might not fully understand. There is a huge political shake-up here that might be hard to keep up with and my suggestion is to not even try. The action is more than enough to keep you entertained. While the first two prequels try and keep the story moving with dialogue and character development, Revenge of the Sith has way more slicing and dicing. Let's face it, we love Star Wars largely because of the lightsaber battles and this film doesn't disappoint. Where the second prequel came up very short with a brief Yoda battle, Revenge of the Sith gives our favorite little green hero multiple action sequences that will leave you with a cheesy grin on your face.

The Star Wars series has never struggled in the area of visuals and Revenge of the Sith is no exception. There's so much attention to detail that it's almost silly, from the hundreds of crazy cool creatures to the impact a lightsaber has with other objects. Two particular scenes that stick out in my head are Obi Wan's race through a cavernous set-piece on a dinosaur with a high pitched yelp and Obi Wan's battle with Anakin Skywalker as lava is exploding all around them. Eye candy galore.

Outside of the action, Revenge of the Sith did something else quite well that failed to resonate in the first two prequels: create an emotional tie. This is a dark movie that definitely earns it's PG-13 merit badge. The sadness is almost palpable as you watch a great force of good being extinguished. Anakin leaves behind a trail of destruction that you can't unsee which left me thinking, ""Man, they really went there. Wow.""

Two small cons I must address: 1. Hayden Christensen, while much improved from Attack of the Clones, still leaves a lot to be desired as an actor. It's almost like the director did multiple takes of his scenes and decided to go with the ones that sucked the least. 2. Jar Jar. Oh, Mr. Binks, your lack of relevance in everything you have to do with these prequels will never cease to amaze me. I will say, these two blemishes pale in comparison to everything else the movie does well.

It's the story of a troubled kid becoming one of the most iconic bad guys the universe has ever seen. A great swan song to the prequel trilogy, I give this movie a 97."
"Aug 15, 2016",5,The best Star Wars movie ever
"Aug 13, 2016",5,"Unlike the other prequels, I do actually think this is a good movie. There are some plot holes created and inconsistencies in regards to what was set up in the original movies, but whatever. that's to be expected. Unlike the flat and boring scenes of the previous movies, there are actually a number of effective scenes that are great because of things other than the visuals and action. Like the scene where Anakin and padme are simply staring out the window at the same time in diffeent places. That was a great scene imo. order 66 was also very effective. beyond those, there is so much cool shit happening in this movie that unless you're a stick in the mud it's impossible not to be entertained. "
"Aug 09, 2016",3,The best of the prequels. Need I say more?
"Aug 08, 2016",4,"George Lucas again has made another fascinating and fantastic sequel, though the movie has many unnecessary plot twists itself."
"Aug 07, 2016",4,"Episode 3 is the last of the prequel trilogy and by far the best one. The special effects are great, but what makes this movie special is the familiarity of the characters and the real feeling of good versus evil. There is not many movies where only a handful of people survive and the villains hold up the victory flag. For those of you that are just now getting into the Star Wars universe, I recommend watching episode 3. George Lucas was truly ahead of his time with this timeless classic."
"Aug 07, 2016",4,This film has its problems but the excellent score by John Williams mixed together with the visually impressive set pieces tell a great tale of how Anakin Skywalker becomes Darth Vader.
"Aug 07, 2016",5,it is a great film. A awesome story that showed Anakin becoming Darth Vader.
"Aug 05, 2016",3.5,"The Star Wars prequel trilogy may not be the best films in the world the final film does deliver a good Star Wars film with some great action, CGI and a fulfilling end to the trilogy that leads into the original films. The films action is good and fast paced with good CGI added into the mix but despite this the films story as a few plot holes which don't work in the overall story of the Star Wars saga. The acting is the worst part with only Ewan mcgregor giving a good performance. On the hole the film is a fun and exciting end to a not so fun and exciting trilogy."
"Aug 04, 2016",5,Best movie of the prequels
"Aug 04, 2016",5,Dark and demented sci fi action adventure! Spectacular visual effects and a great performance from Ewan McGregor.
"Aug 04, 2016",3,"While it may still suffer from major problems, this film finally got close to feeling like a good Star Wars film. The darker ambiance is greatly appreciated, the visuals are still just as impressive, the action sequences are great, and the building up just makes it feel much more grander than it really is. However in regards to the film's problems, they are separated into two majors aspects. The first being the story: while it is much more intriguing than before, it still does suffer from feeling rushed. It fails to take its time in presenting itself and ends up with occasional fantastic moments, but mostly average moments too. The second problematic aspect is the characters: one again, the two main focused actors aren't that good (they're improved in comparison to ""Attack of the Clones"", but still not that good), but on the other hand the rest of cast is still excellent. Much better than its two predecessors, and while still suffering from similar problems, this film surprisingly gets the closest its ever gotten to a good Star Wars film side the original trilogy. I'd recommend it, just lower your expectations a tad."
"Aug 03, 2016",5,"It,s a good Star Wars film and a good set up for Star Wars episode 4 a new hope"
"Jul 28, 2016",2.5,"George Lucas's ultimate vision finally concludes with a fairly satisfactory film compared to the two previous prequels. This movie is on par with Return of the Jedi in my opinion. The lightsaber battles we always wanted, Yoda vs. Palpatine and Anakin vs. Obi Wan are both very thrilling and almost make up for George Lucas' lackluster directorial skills and his actors struggling to deliver some of the worst lines ever written in film history."
"Jul 25, 2016",3.5,Though it still suffers from the same problems the other prequels have had this watchable Star Wars prequel brings better and renewed concepts of what the other prequels tried to be
"Jul 23, 2016",3,"A big improvement from the last two, The Revenge Of The Sith is still kind of uneven, but a lot more entertaining with some of the best action in the whole franchise."
"Jul 23, 2016",3,"Revenge of the Sith relies too deeply on deriving from its' predecessor films in order to make up for the absence of its' own original storyline, yet this feels positively different from the other prequels. Unlike the unbearably unwatchable Phantom Menace and Attack of the Clones, at least here, it was pleasant to watch the ironic twist that the chosen one Anakin fell into hatred and therefore this is how he became the absolute unreasonably devious villain in the (far superior) original 2 Star Wars episodes. Revenge of the Sith may not have gotten so hated if this were the only prequel made."
"Jul 21, 2016",5,Star Wars episode 3 was very good with them starting in to reveal the secrets behind the characters known as Anakin Skywalker as Darth Vader that was very shocking when he turned to the dark side Chancellor Palpatine reveals himself known as the emperor Darth Sidious what is shocker right there but good reviews for episode 3 very good to reveal the secrets of the backstory of our favorite characters.   Star Wars  the beginning The Phantom Menace.
"Jul 20, 2016",5,"The best Star Wars movie in my opinion has loads of well coreographed action scenes between anakin and obi wan, mace windu and darth sidious as well as three others the scenery is great and the story is exceptional"
"Jul 20, 2016",5,the best prequel of the new trilogy
"Jul 19, 2016",3,"A big improvement over the first 2 films in the trilogy has a better story ,dialogue and action but still has many rushed scenes and hayden christensen sucks in these movies."
"Jul 18, 2016",5,My favorite Star Wars movie!
"Jul 17, 2016",5,The only thing that's not amazing about this movie are certain actors and dialogue.
"Jul 15, 2016",3.5,By far the best movie of the prequel trilogy. Story is ok. Hayden Christensen needs work as does his relationship with Padmé. Special effects are good but they need go  insert some practical effects in. (NO more Special editions tho!)
"Jul 11, 2016",4,"Aside from the dialogue being clumsy and the plot holes, this movie is very enjoyable and has so much eye candy that the flaws can often be forgiven. I feel Hayden especially really shined in this one, more so because I felt his acting in Attack of the Clones was very clumsy and bereft of emotion, but it's refreshing in this movie, especially after (spoilers, but shame on you if you haven't already seen this movie, lmao) he joins the Dark side and much of his acting consists of facial expressions. The ending scene with him and Obi-Wan just gets me every time. General Grievous is also a great villain, he was portrayed amazingly in this film, I don't care what anyone says. Ian McDiarmid (Palpatine) is also amazing, so engaged and energetic and is obviously having the time of his life in this role. Overall, yes the movie has its flaws, but given the fact that after all these years, it is what it is. I would say it's definitely my favourite out of the prequel trilogy."
"Jul 11, 2016",0.5,"You're best off watching the Mr. Plinkett Review. It will explain the plot and characters better than the movie did:
https://www.youtube.com/watch?v=bYWAHuFbLoc"
"Jul 09, 2016",5,"Best of prequels 
lots and lots of action 
Wished only for more action in Yoda sidious scene"
"Jul 09, 2016",4,"Revenge of the Sith concludes the prequel trilogy on a good note. Anakin's character is actually good in this film, he finally begins his descent to the dark side. This is definitely the darkest of the prequels. The addition of more suspense, tension, and action that replaces exposition makes this film differ from the first two prequels. There are still moments with bad dialogue, but Revenge of the Sith still is a much better film than the previous two installments."
"Jul 09, 2016",3.5,Revenge of the Sith is a decent conclusion to the Star Wars prequel trilogy. It ties the prequel trilogy with the original trilogy. Revenge of the Sith is good in my book.
"Jun 30, 2016",4.5,Darker than what you would think. And a great movie.
"Jun 28, 2016",4,"overal good movie, best in the lackluster prequel trilogy, yet anything they were beginning to do well (battle of the heroes, order 66) was all thrown in the toilet when we heard the infamous ""NROOOOOOOOOOOOOOOOOOO"""
"Jun 21, 2016",2.5,"While the strongest of the Star Wars prequels, Revenge of the Sith ultimately falters with a dull script and mawkish acting."
"Jun 20, 2016",4,Pelicula muyyyy infravalorada.
"Jun 17, 2016",3.5,A good movie with some pacing issues and some bad effects
"Jun 15, 2016",3.5,"This film is the best Star Wars prequel, which really isn't saying much. It still has those ""sitting &amp; talking stuff"" and plot contradictions to the original trilogy.

1. How did Leia remember her mom's face? (Episode VI)
2. Why didn't Obi-Wan remember Leia? (Episode V)

It's no wonder that the prequel trilogy still ruins the continuity &amp; reputation of the original one."
"Jun 14, 2016",5,An excellent way to end a rather sub-par trilogy.
"Jun 11, 2016",5,"The perfect Star Wars movie,its better than all of the movies of the franchise(my opinion),The other movies of this trilogy failed to be ""Star Wars"",and I think that this movie is the Best movie of the franchise !"
"Jun 08, 2016",5,"My favorite movie  of all time. This is the one movie, I could watch endlessly. When I was 3 years old I remember acting out the scene with my brother. :)"
"Jun 08, 2016",4,"Finally a prequel worth watching. Passion was put into this film. From the screenplay to the acting performances, Revenge of the Sith delivered excellence."
"Jun 07, 2016",3,"Among the prequels it's the best, but still movie has it own problems. it's almost ruins Darth Vader's Story!!!"
"Jun 05, 2016",3,Very dull acting. Completely choreographed fights. Almost everything in the movie is cgi. But there was less jar jar and a little better acting compared to attack of the clones. I give Star Wars Revenge Of The Sith a B-
"Jun 04, 2016",5,"2 best episode after empire. This Star Wars installment has it all. From the first battle scene to the betrayal of the Jedi to the final closing scene. Great film. To boost it has one of John Williams best soundtrack. 

Some critics may not like it out an impulse reaction to hate all things prequel. But this movie has everything we like about Star Wars. Space battles. Multiple light saber duels and a great story lines that shows how our hero did and why he fell from grace. 

A must see for any true Star Wars fan."
"Jun 02, 2016",3.5,"While it is not as good as the first 2,it's still a mostly solid movie"
"May 29, 2016",3.5,3 stars just for the light sabers.
"May 24, 2016",2,Ok this was ok still not good but ok.
"May 23, 2016",5,Best prequel movie by far
"May 22, 2016",3.5,"Though a bit unsteady, Revenge of the Sith was still fun and emotional and a big improvement to the Star Wars prequels."
"May 21, 2016",4,"George Lucas hadn't done a very good job on Star Wars in the six years between 1999 and 2005; two films in and audiences were really growing tired of his misguided choices and questionable attitude. But for the third and final part of the prequel trilogy, the divisive director and his company sought to improve on the mistakes Episode I and II had made. Did they succeed? Straight and to the point, Revenge of the Sith is almost everything you'd want to see in a Star Wars film, at least in my book.

Three years on from Attack of the Clones, the galaxy is now completely embroiled in a war between the clone armies of the Republic and the legions of battle droids under the command of the Sith lord Count Dooku (Christopher Lee), as well as the cyborg General Greivous. Anakin Skywalker (Hayden Christensen), his wife Padme (Natalie Portman) and Obi-Wan Kenobi (Ewan Mcgregor) have fought many a hard battle both physically and psychologically over this time. But as the war nears its end, Chancellor Palpatine (Ian Mcdiarmid) puts his final plans into motion to destroy the Jedi and place himself in command of a new galactic order; the Imperial Empire. Episode III starts off with a bang and rarely lets up through its runtime; the action is both impactful and gripping, while the emotions successfully reach their highest zenith yet. There's a palpable feeling of poignancy and tragedy as we see Anakin fall to the dark side, transforming into the powerful Darth Vader. Furthermore we also see a number of concepts raised in the previous prequels coming to fruition; most notably Yoda's warning that ""Fear is the path to the dark side"". Compounding this positive trend are the action scenes which are given copious amounts of impact; when you watch the furious lightsaber battles between Anakin and Obi-Wan, juxtaposed with the duel between Yoda and the Emperor, you feel a rush knowing that the fate of the galaxy hangs in the balance, something not seen since the original films. Ultimately Revenge of the Sith's plot feels both more immediate and more realised than both the previous episodes put together, and it provides a satisfying seg-way into ""A New Hope"".

The cast this time is most definitely standing to attention when it comes to delivering the emotions associated with a tragedy of this scale. Hayden Christensen's portrayal of Anakin is much improved for the final act, yet ironically this mostly comes through the moments which lack dialogue; the scenes where Anakin is alone in the Jedi temple looking across the city and thinking of Padme, as well as standing motionless in the factories of Mustafar accomplish and convey a great deal of internal conflict with Christensen's detailed facial expressions. Natalie Portman is still a victim of some poor dialogue at some points, but she brings to bear the heartbreak and sadness of seeing the one closest to her fall into darkness. Revenge of the Sith also makes worthwhile progression with characters who were already done well; Ewan Mcgregor not only pours all his heart and soul into his last performance as Obi Wan, but he also channels a performance that forms a strong bridge between him and the performance of Alec Guinness from the original films. Revenge of the Sith is also the film where Ian Mcdiarmid really comes into his own as the mastermind responsible for the fall of the republic; you can feel the pure, unfettered evil that radiates from his character. Whenever he's on screen, he's incredibly sinister and manipulative, planting thoughts and twisting Anakin's mind. Aside from some unnecessarily over the top or corny pieces of dialogue, Episode III makes an impression with characterisation where the other prequels failed.

Episode III also sees fit to show off the best and most extravagant special effects in the prequels. The computer effects have received additional layers of detail and now give off a greater sense of believability; a more extensive use of explosions and a greater number of troops on screen at once pulls the audience in, absorbing them into the deadliest battles of the Clone Wars and upping the scale to the highest level. The new locations are just as detailed as others introduced previously; the humongous battle cruisers of the warring armies, deep sinkholes of Utapu, and the raging lava pit of Mustafar are all grand avenues for some of the most action packed battles of the entire saga. Then there's John Williams' score, and what a soundtrack this is. Revenge of the Sith wouldn't create half the emotion it does without the incredibly haunting and chilling songs that dominate and signify the more heart-wrenching moments of the film. Not only is it the best soundtrack of the prequels, it also comes pretty close to standing alongside the iconic tracks from the original trilogy. Just as the acting has progressed to its highest level in the last piece of the prequels, so too does the technical presentation. It's great to see the filmmakers really deliver in this regard.

Revenge of the Sith is the best of the prequel trilogy by a country mile, not to mention a sizeable redemption for George Lucas's flawed cinematic vision. It's still a tricky proposition to gloss over some iffy dialogue here and there, but ultimately this entry is the one that recaptures that Star Wars magic, not to mention appropriately taking the saga into the deepest and darkest of places."
"May 14, 2016",4.5,"Best order to watch Star Wars 
IV: A New Hope (original trilogy)
V: The Empire Strikes Back (original trilogy)
I: The Phantom Menace (prequel trilogy)
II: Attack of the Clones (prequel trilogy)
III: Revenge of the Sith (prequel trilogy)
VI: The Return of the Jedi (original trilogy)
VII: The Force Awakens (sequel trilogy)"
"May 13, 2016",5,One of my favorite Star Wars.
"May 12, 2016",5,"I know that till this day the prequels get a bad rep. but too me this is also one of George lucas masterpieces. everytime I watch this movie it brings me to tears. anakins tragic story is one that will never be forgotten. the whole story has been about anakin and his family all along, I feel if u can not appreciate the sequels then u simple do not appreciate the series as a whole."
"May 09, 2016",3,"Revenge of the Sith has many of the same problems as the other prequels: cartoonish action sequences, wooden acting, painful dialogue, tonal dissonance. But the Emperor is fun as an over-the-top evil villain, and the final dual between Darth Vader and Obi-Wan Kenobi is thrilling (and helped out by John Williams's amazing soundtrack)."
"May 08, 2016",4,"Best of the prequels.
Emotionally compelling, and delivers a fun yet depressing ending."
"May 08, 2016",5,Star Wars Episode III Revenge Of The Sith is definitely a big improvement on the phantom menace and attack of the clones it's my favourite Star Wars film in the entire saga I also like The Force Awakens too
"May 08, 2016",2,Natalie Portman is pretty. That's the only good thing.
"May 06, 2016",5,Love this movie! Really awesome and definitely the best of the prequel trilogy. The lightsaber battles are awesome and the plot is excellent! Very good and even though it has some flaws this movie is incredible to watch! Must see.
"May 05, 2016",3.5,"OK, this completes the Starwars prequel Saga, and that's all. Still have the pedigree of starwars saga : underdeveloped characters, boring storyline, but the scene where how dark vader come is great enough to cover every flaws this movie have."
"May 03, 2016",5,The best of the entire Star Wars franchise. We finally see Skywalker become you know who! Best action and story. 95 out of 100
"Apr 27, 2016",4,Though The first half is very corny and slow paced. The last half finds the darkness and substance that rivals the empire strikes back. Even though some of the acting is shaky the great cast helps you past it. revenge of the sith is the best of the prequels and gives us some of the magic of the OT.
"Apr 26, 2016",1,"I just don't know what to say.  Er... Thank you, Disney. You took Star Wars away from Lucas. Revenge of the Sith was hopeless ending of ruined prequel trilogy."
"Apr 24, 2016",5,"7/5.
The level of work and detail put into this film was just amazing. Lucas' directing was on point, the perfectionism amazingly satisfying, telling a rich and horrifyingly sad tale of the downfall of Anakin Skywalker.  I really haven't seen a film this good in ages."
"Apr 22, 2016",3,"Después de dos intentos por fin hay una trama mas completa, al igual que más acción dentro de película y por fin caracterización de personaje.
Los efectos son de los mejores de esta trilogía, como también la banda sonora de Williams es impecable.
Pero sigue pecando en los horribles diálogos por parte de Anakin y Padme, al igual una que otra actuación mediocres."
"Apr 20, 2016",4,You only need to watch the first battle and then skip to when Obi-Wan confronts general Grievous.
"Apr 14, 2016",2.5,Seriously the worst dialogue ever. How high was George Lucas when he wrote this script?
"Apr 11, 2016",5,"Not without its flaws, but still a satisfying and masterful conclusion to George Lucas's epic. The prequel trilogy suffers from its reliance upon supporting materials like the Star Wars: The Clone Wars TV series to put events in context. However, when paired with said show, this is the superior Star Wars trilogy, proof that George Lucas should have been given the director's chair again."
"Apr 11, 2016",4,The movie And actors themselves wasn't horible but not as good as return of the jedi or A new hope.
"Apr 10, 2016",3.5,Star wars episode 3-Revenge of the sith is the best of the three prequels but still has issues. Anakin's transformation is way to  quick.There is only a few scenes of the Emperor seducing him but they are all really good.The effects have improved but some parts on Coruscant look really fake. The end fight drags on for way too long and is so choreographed that it becomes boring. The movie is very bad at conveying emotion between the characters.The writing is still bad. Besides that the movie is really good and i recommend it to any star wars fan.
"Apr 09, 2016",3.5,"Good action,effects, and a strong ending, this movie truly feels like star wars,but was still a slight letdown"
"Apr 02, 2016",3.5,"The horrible acting, dialogue and chemistry is still there, but hugely reduced and a yet again more interesting story mixed with good enough emotion and visual effects make this the best of the prequel trilogy. Full review is on: https://www.youtube.com/watch?v=zMRQq5p90RE&amp;index=20&amp;list=PLvBOglByjFAMzW8Fy68M-pxM-sR3vR8fg"
"Mar 30, 2016",3.5,"Kinda feel the momentum of the trilogy catch up with me in the later stages of the film. Can't deny it, I felt it."
"Mar 30, 2016",4.5,Redeemed itself from Attack of the Clones.
"Mar 27, 2016",0.5,Same issue as the other 2 with the score. At this point I can't complain
"Mar 27, 2016",3.5,Better than the last two
"Mar 26, 2016",4.5,"While it may stumble in some departments, Revenge of the Sith is much more emotional and powerful film then we have seen before in the Star Wars saga. The action is intense and spectacular, the scope massive in scale and epic in it's execution and the ending bittersweet. A return to form on many levels."
"Mar 26, 2016",5,this star wars movie is good the cgi is ok the storyline in great it's a good star wars movie.
"Mar 25, 2016",3.5,"Amazing action, better acting and a tear dropping ending makes this the best movie in the prequels"
"Mar 24, 2016",5,"I love this movie so much, the visuals, the battles, the soundtrack, just everything. A truly epic conclusion to the prequel trilogy that transitions perfectly into the OT."
"Mar 24, 2016",5,My personal favorite starwars film.
"Mar 24, 2016",5,episode 1 2 and 3 are my all time favorites. it was meant for you to destroy the sith not join them!!!!!!!!!!!!!! amazing scene.
"Mar 23, 2016",1,"79%? This movie is less crappy than the other two, but that doesn't make it any good!"
"Mar 22, 2016",4.5,"I love the dark story, yet Hayden Christensen is AWFUL."
"Mar 22, 2016",1,"New star wars sucks!
Female main character turns Star Wars to Hunger game or Twilight :("
"Mar 21, 2016",4.5,"A great send off for the prequel trilogy that would complete the saga full circle. Although a little hard to watch after Anakin turns to the dark side and all the Jedi start to be killed, the climactic fight scene makes up for it with flying colors. I salute you George Lucas."
"Mar 20, 2016",4.5,"Sith get's unfair critiques sometimes, understandably by fair critiques of the former two Prequels. However, this Shakespearean Space Opera is near perfect and deserves the critical acclaim it has received. The weaker dialogue is no weaker than moments found in the hallowed Original Trilogy and the strongest of the dialogue is actually Oscar worthy. Mainly that of Ian McDiarmid as Palpatine / Sidious. Ewan McGregor is more than believable as a young Obi-Wan and brings more gravitas while Hayden Christensen actually knocks it out of the emo park as a suitably conflicted Anakin Skywalker. The love dialogue is still written in a way that no actor could truly say comfortably, but let's keep things in perspective. It's passable and nowhere near the debacle of the romance of the former Attack Of The Clones. Ultimately, this movie succeeds in creating a truly mythic experience. The first time I saw this, I really felt like I descended into Hades, this is a most rare success and makes it a worthy prequel to the uplifting A New Hope."
"Mar 17, 2016",3.5,"Out of the 3 Star Wars prequels, this one is probably my favourite. 5 and 6 are probably my favourite though."
"Mar 15, 2016",3,"What Revenge of the Sith lacks in character, it makes up for with thrilling, consistent action, nifty visuals and suprising emotion."
"Mar 13, 2016",4.5,The ending of this trilogy is a pretty great one despite the fact that no one in this movie can act to save their lives.
"Mar 10, 2016",5,Awesome just awesome
"Mar 10, 2016",3.5,"Though unable to touch how well put together any of the original trilogy movies were, Revenge of the Sith is a vast improvement over it's two predecessors. The writing has improved and the storytelling is certainly far better than any other Star Wars prequel. A fitting story to show the tragedy of Anakin Skywalker, and the rise of Vader and the Empire."
